"Point","X","Y","Z"
"578","89.5973","113.3435","0"
"579","88.1015","114.3363","0"
"580","86.6056","115.329","0"
"581","85.1098","116.3217","0"
"582","83.614","117.3144","0"
"583","82.111","118.2951","0"
"584","80.5295","119.1448","0"
"585","78.9481","119.9945","0"
"586","77.3666","120.8442","0"
"587","75.7852","121.6939","0"
"588","74.2037","122.5436","0"
"589","72.6223","123.3933","0"
"590","71.0408","124.2429","0"
"591","69.4594","125.0926","0"
"592","67.8192","125.8196","0"
"593","66.1652","126.5175","0"
"594","64.5112","127.2155","0"
"595","62.8572","127.9135","0"
"596","61.2031","128.6115","0"
"597","59.5491","129.3094","0"
"598","57.8951","130.0074","0"
"599","56.2411","130.7054","0"
"600","54.5592","131.3276","0"
"601","52.8466","131.8661","0"
"602","51.134","132.4046","0"
"603","49.4214","132.9431","0"
"604","47.7089","133.4817","0"
"605","45.9963","134.0202","0"
"606","44.2837","134.5587","0"
"607","42.5711","135.0972","0"
"608","40.8559","135.6258","0"
"609","39.0997","135.9984","0"
"610","37.3436","136.3711","0"
"611","35.5874","136.7437","0"
"612","33.8313","137.1164","0"
"613","32.0751","137.489","0"
"614","30.3189","137.8616","0"
"615","28.5628","138.2343","0"
"616","26.8066","138.6069","0"
"617","25.0375","138.9035","0"
"618","23.2571","139.1343","0"
"619","21.4768","139.3651","0"
"620","19.6964","139.596","0"
"621","17.916","139.8268","0"
"622","16.1357","140.0577","0"
"623","14.3454","140.1764","0"
"624","12.5522","140.263","0"
"625","10.759","140.3496","0"
"626","8.9659","140.4362","0"
"627","7.1727","140.5227","0"
"628","5.3795","140.6093","0"
"629","3.5863","140.6959","0"
"630","1.7932","140.7825","0"
"631","0","140.8691","0"
"632","-1.7932","140.7825","0"
"633","-3.5863","140.6959","0"
"634","-5.3795","140.6093","0"
"635","-7.1727","140.5227","0"
"636","-8.9659","140.4362","0"
"637","-10.759","140.3496","0"
"638","-12.5522","140.263","0"
"639","-14.3454","140.1764","0"
"640","-16.1348","140.0513","0"
"641","-17.9112","139.7921","0"
"642","-19.6877","139.5328","0"
"643","-21.4641","139.2735","0"
"644","-23.2406","139.0142","0"
"645","-25.017","138.7549","0"
"646","-26.7934","138.4956","0"
"647","-28.5699","138.2364","0"
"648","-30.3463","137.9771","0"
"649","-32.1026","137.6146","0"
"650","-33.8459","137.186","0"
"651","-35.5893","136.7575","0"
"652","-37.3327","136.3289","0"
"653","-39.076","135.9004","0"
"654","-40.8194","135.4718","0"
"655","-42.5627","135.0433","0"
"656","-44.3061","134.6147","0"
"657","-46.0433","134.1656","0"
"658","-47.738","133.5731","0"
"659","-49.4327","132.9807","0"
"660","-51.1274","132.3882","0"
"661","-52.8221","131.7958","0"
"662","-54.5168","131.2033","0"
"663","-56.2115","130.6108","0"
"664","-57.9061","130.0184","0"
"665","-59.6008","129.4259","0"
"666","-61.2486","128.7172","0"
"667","-62.88","127.9678","0"
"668","-64.5113","127.2183","0"
"669","-66.1426","126.4689","0"
"670","-67.774","125.7194","0"
"671","-69.4053","124.97","0"
"672","-71.0367","124.2205","0"
"673","-72.668","123.471","0"
"674","-74.2664","122.6578","0"
"675","-75.8207","121.7594","0"
"676","-77.375","120.8611","0"
"677","-78.9293","119.9627","0"
"678","-80.4836","119.0643","0"
"679","-82.0379","118.1659","0"
"680","-83.5922","117.2676","0"
"681","-85.1465","116.3692","0"
"682","-86.6857","115.4473","0"
"683","-88.1503","114.4089","0"
"684","-89.6148","113.3706","0"
"685","-91.0793","112.3323","0"
"686","-92.5438","111.2939","0"
"687","-94.0083","110.2556","0"
"688","-95.4729","109.2173","0"
"689","-96.9374","108.1789","0"
"690","-98.4019","107.1406","0"
"691","-99.7706","105.9795","0"
"692","-101.1334","104.8109","0"
"693","-102.4962","103.6422","0"
"694","-103.859","102.4736","0"
"695","-105.2218","101.3049","0"
"696","-106.5846","100.1363","0"
"697","-107.9474","98.9676","0"
"698","-109.3102","97.799","0"
"699","-110.59","96.5421","0"
"700","-111.8399","95.2534","0"
"701","-113.0898","93.9647","0"
"702","-114.3396","92.676","0"
"703","-115.5895","91.3873","0"
"704","-116.8394","90.0985","0"
"705","-118.0892","88.8098","0"
"706","-119.3391","87.5211","0"
"707","-120.5232","86.1743","0"
