"Point","X","Y","Z"
"490","-110.403","-6.8366","0"
"491","-110.403","-7.1447","0"
"492","-110.403","-7.4529","0"
"493","-110.403","-7.761","0"
"494","-110.403","-8.0691","0"
"495","-110.403","-8.3772","0"
"496","-110.403","-8.6853","0"
"497","-110.403","-8.9934","0"
"498","-110.403","-9.3016","0"
"499","-110.403","-9.6097","0"
"500","-110.403","-9.9178","0"
"501","-110.403","-10.2259","0"
"502","-110.403","-10.534","0"
"503","-110.403","-10.8422","0"
"504","-110.403","-11.1503","0"
"505","-110.403","-11.4584","0"
"506","-110.403","-11.7665","0"
"507","-110.403","-12.0746","0"
"508","-110.403","-12.3828","0"
"509","-110.403","-12.6909","0"
"510","-110.403","-12.999","0"
"511","-110.403","-13.3071","0"
"512","-110.403","-13.6152","0"
"513","-110.403","-13.9234","0"
"514","-110.403","-14.2315","0"
"515","-110.403","-14.5396","0"
"516","-110.403","-14.8477","0"
"517","-110.403","-15.1558","0"
"518","-110.403","-15.4639","0"
"519","-110.403","-15.7721","0"
"520","-110.403","-16.0802","0"
"521","-110.403","-16.3883","0"
"522","-110.403","-16.6964","0"
"523","-110.403","-17.0045","0"
"524","-110.403","-17.3127","0"
"525","-110.403","-17.6208","0"
"526","-110.403","-17.9289","0"
"527","-110.403","-18.237","0"
"528","-110.403","-18.5451","0"
"529","-110.403","-18.8533","0"
"530","-110.403","-19.1614","0"
"531","-110.403","-19.4695","0"
"532","-110.403","-19.7776","0"
"533","-110.403","-20.0857","0"
"534","-110.403","-20.3939","0"
"535","-110.403","-20.702","0"
"536","-110.403","-21.0101","0"
"537","-110.403","-21.3182","0"
"538","-110.403","-21.6263","0"
"539","-110.403","-21.9345","0"
"540","-110.403","-22.2426","0"
"541","-110.403","-22.5507","0"
"542","-110.403","-22.8588","0"
"543","-110.403","-23.1669","0"
"544","-110.403","-23.475","0"
"545","-110.403","-23.7832","0"
"546","-110.403","-24.0913","0"
"547","-110.403","-24.3994","0"
"548","-110.403","-24.7075","0"
"549","-110.403","-25.0156","0"
"550","-110.403","-25.3238","0"
"551","-110.403","-25.6319","0"
"552","-110.403","-25.94","0"
"553","-110.403","-26.2481","0"
"554","-110.403","-26.5562","0"
"555","-110.403","-26.8644","0"
"556","-110.403","-27.1725","0"
"557","-110.403","-27.4806","0"
"558","-110.403","-27.7887","0"
"559","-110.403","-28.0968","0"
"560","-110.403","-28.405","0"
"561","-110.403","-28.7131","0"
"562","-110.403","-29.0212","0"
"563","-110.403","-29.3293","0"
"564","-110.403","-29.6374","0"
"565","-110.403","-29.9455","0"
"566","-110.403","-30.2537","0"
"567","-110.403","-30.5618","0"
"568","-110.403","-30.8699","0"
"569","-110.403","-31.178","0"
"570","-110.403","-31.4861","0"
"571","-110.403","-31.7943","0"
"572","-110.403","-32.1024","0"
"573","-110.403","-32.4105","0"
"574","-110.403","-32.7186","0"
"575","-110.403","-33.0267","0"
"576","-110.403","-33.3349","0"
"577","-110.403","-33.643","0"
"578","-110.403","-33.9511","0"
"579","-110.403","-34.2592","0"
"580","-110.403","-34.5673","0"
"581","-110.403","-34.8755","0"
"582","-110.403","-35.1836","0"
"583","-110.403","-35.4917","0"
"584","-110.403","-35.7998","0"
"585","-110.403","-36.1079","0"
"586","-93.555","18.9721","0"
"587","-93.2473","18.9585","0"
"588","-92.9396","18.9448","0"
"589","-92.632","18.9312","0"
"590","-92.3243","18.9176","0"
"591","-92.0166","18.904","0"
"592","-91.7089","18.8904","0"
"593","-91.4012","18.8768","0"
"594","-91.0935","18.8631","0"
"595","-90.7859","18.8495","0"
"596","-90.4782","18.8359","0"
"597","-90.1705","18.8223","0"
"598","-89.8628","18.8087","0"
"599","-89.5568","18.7764","0"
"600","-89.2517","18.7347","0"
"601","-88.9465","18.693","0"
"602","-88.6414","18.6513","0"
"603","-88.3362","18.6097","0"
"604","-88.0311","18.568","0"
"605","-87.7259","18.5263","0"
"606","-87.4208","18.4846","0"
"607","-87.1156","18.4429","0"
"608","-86.8112","18.397","0"
"609","-86.5111","18.3277","0"
"610","-86.211","18.2585","0"
"611","-85.911","18.1892","0"
"612","-85.6109","18.1199","0"
"613","-85.3108","18.0506","0"
"614","-85.0107","17.9814","0"
"615","-84.7106","17.9121","0"
"616","-84.4114","17.8396","0"
"617","-84.1189","17.7431","0"
"618","-83.8264","17.6467","0"
"619","-83.5339","17.5503","0"
"620","-83.2414","17.4539","0"
"621","-82.9489","17.3575","0"
"622","-82.6564","17.2611","0"
"623","-82.3667","17.157","0"
"624","-82.0824","17.0386","0"
"625","-81.7981","16.9201","0"
"626","-81.5139","16.8016","0"
"627","-81.2319","16.6782","0"
"628","-80.9564","16.5404","0"
"629","-80.6809","16.4027","0"
"630","-80.4054","16.265","0"
"631","-80.1299","16.1273","0"
"632","-79.8605","15.9787","0"
"633","-79.5975","15.8184","0"
"634","-79.3345","15.6582","0"
"635","-79.0714","15.498","0"
"636","-78.8084","15.3377","0"
"637","-78.5459","15.1768","0"
"638","-78.2986","14.9932","0"
"639","-78.0513","14.8096","0"
"640","-77.804","14.626","0"
"641","-77.5568","14.4424","0"
"642","-77.3095","14.2588","0"
"643","-77.074","14.0608","0"
"644","-76.8448","13.8551","0"
"645","-76.6156","13.6493","0"
"646","-76.3865","13.4435","0"
"647","-76.1573","13.2378","0"
"648","-75.934","13.026","0"
"649","-75.725","12.7998","0"
"650","-75.516","12.5737","0"
"651","-75.3069","12.3475","0"
"652","-75.0979","12.1213","0"
"653","-74.8889","11.8951","0"
"654","-74.6995","11.6523","0"
"655","-74.512","11.408","0"
"656","-74.3246","11.1637","0"
"657","-74.1371","10.9193","0"
"658","-73.9496","10.675","0"
"659","-73.7725","10.4233","0"
"660","-73.6074","10.1634","0"
"661","-73.4423","9.9034","0"
"662","-73.2771","9.6434","0"
"663","-73.112","9.3834","0"
"664","-72.9469","9.1235","0"
"665","-72.8036","8.8509","0"
"666","-72.6626","8.5771","0"
"667","-72.5216","8.3033","0"
"668","-72.3806","8.0295","0"
"669","-72.2396","7.7557","0"
"670","-72.0985","7.4819","0"
"671","-71.9657","7.2043","0"
"672","-71.8469","6.9202","0"
"673","-71.7282","6.636","0"
"674","-71.6094","6.3518","0"
"675","-71.4907","6.0676","0"
"676","-71.372","5.7835","0"
"677","-71.2532","5.4993","0"
"678","-71.16","5.2058","0"
"679","-71.0671","4.9121","0"
"680","-70.9742","4.6185","0"
"681","-70.8813","4.3249","0"
"682","-70.7883","4.0312","0"
"683","-70.6954","3.7376","0"
"684","-70.6025","3.444","0"
"685","-70.5284","3.1451","0"
"686","-70.4554","2.8459","0"
"687","-70.3824","2.5467","0"
"688","-70.3094","2.2474","0"
"689","-70.2487","1.9456","0"
"690","-70.1901","1.6432","0"
"691","-70.1316","1.3408","0"
"692","-70.0731","1.0384","0"
"693","-70.0184","0.7355","0"
"694","-69.9824","0.4296","0"
"695","-69.9465","0.1237","0"
"696","-69.9106","-0.1822","0"
"697","-69.8746","-0.488","0"
"698","-69.8387","-0.7939","0"
"699","-69.8027","-1.0998","0"
"700","-69.7668","-1.4057","0"
"701","-69.7309","-1.7116","0"
"702","-69.6949","-2.0174","0"
"703","-69.659","-2.3233","0"
"704","-69.6231","-2.6292","0"
"705","-69.5871","-2.9351","0"
"706","-69.5637","-3.2419","0"
"707","-69.5531","-3.5497","0"
"708","-69.5425","-3.8575","0"
"709","-69.532","-4.1653","0"
"710","-69.5214","-4.4731","0"
"711","-69.5108","-4.7809","0"
"712","-69.5003","-5.0887","0"
"713","-69.4897","-5.3965","0"
"714","-69.4791","-5.7043","0"
"715","-69.4686","-6.0121","0"
"716","-69.458","-6.3199","0"
"717","-69.4475","-6.6277","0"
"718","-69.4369","-6.9355","0"
"719","-69.4263","-7.2433","0"
"720","-69.4182","-7.5512","0"
"721","-69.4288","-7.859","0"
"722","-69.4394","-8.1668","0"
"723","-69.4499","-8.4746","0"
"724","-69.4605","-8.7824","0"
"725","-69.4711","-9.0902","0"
"726","-69.4816","-9.398","0"
"727","-69.4922","-9.7058","0"
"728","-69.5028","-10.0136","0"
"729","-69.5133","-10.3214","0"
"730","-69.5239","-10.6292","0"
"731","-69.5345","-10.937","0"
"732","-69.545","-11.2448","0"
"733","-69.5556","-11.5526","0"
"734","-69.5662","-11.8604","0"
"735","-69.5956","-12.1668","0"
"736","-69.6315","-12.4726","0"
"737","-69.6674","-12.7785","0"
"738","-69.7034","-13.0844","0"
"739","-69.7393","-13.3903","0"
"740","-69.7753","-13.6962","0"
"741","-69.8112","-14.002","0"
"742","-69.8471","-14.3079","0"
"743","-69.8831","-14.6138","0"
"744","-69.919","-14.9197","0"
"745","-69.955","-15.2256","0"
"746","-69.9909","-15.5314","0"
"747","-70.0287","-15.837","0"
"748","-70.0932","-16.1382","0"
"749","-70.1578","-16.4393","0"
"750","-70.2223","-16.7405","0"
"751","-70.2869","-17.0416","0"
"752","-70.3514","-17.3427","0"
"753","-70.416","-17.6439","0"
"754","-70.4805","-17.945","0"
"755","-70.5451","-18.2462","0"
"756","-70.6295","-18.5421","0"
"757","-70.7208","-18.8363","0"
"758","-70.8121","-19.1304","0"
"759","-70.9034","-19.4245","0"
"760","-70.9947","-19.7187","0"
"761","-71.086","-20.0128","0"
"762","-71.1773","-20.307","0"
"763","-71.2821","-20.5964","0"
"764","-71.3932","-20.8836","0"
"765","-71.5044","-21.1709","0"
"766","-71.6188","-21.4567","0"
"767","-71.7435","-21.7383","0"
"768","-71.8682","-22.0199","0"
"769","-71.9929","-22.3016","0"
"770","-72.1295","-22.5775","0"
"771","-72.2679","-22.8527","0"
"772","-72.4062","-23.1278","0"
"773","-72.5446","-23.403","0"
"774","-72.683","-23.6781","0"
"775","-72.8214","-23.9533","0"
"776","-72.9694","-24.223","0"
"777","-73.1346","-24.4829","0"
"778","-73.2998","-24.7428","0"
"779","-73.4651","-25.0027","0"
"780","-73.6303","-25.2626","0"
"781","-73.7955","-25.5225","0"
"782","-73.9619","-25.7816","0"
"783","-74.1535","-26.0227","0"
"784","-74.3452","-26.2638","0"
"785","-74.5369","-26.5048","0"
"786","-74.7286","-26.7459","0"
"787","-74.9203","-26.987","0"
"788","-75.1119","-27.228","0"
"789","-75.3248","-27.4503","0"
"790","-75.5415","-27.6692","0"
"791","-75.7582","-27.888","0"
"792","-75.9748","-28.1069","0"
"793","-76.1915","-28.3258","0"
"794","-76.4082","-28.5447","0"
"795","-76.6409","-28.7459","0"
"796","-76.8801","-28.9398","0"
"797","-77.1193","-29.1338","0"
"798","-77.3586","-29.3277","0"
"799","-77.5978","-29.5217","0"
"800","-77.8371","-29.7156","0"
"801","-78.087","-29.8949","0"
"802","-78.3456","-30.0621","0"
"803","-78.6042","-30.2293","0"
"804","-78.8629","-30.3966","0"
"805","-79.1215","-30.5638","0"
"806","-79.3801","-30.731","0"
"807","-79.6435","-30.89","0"
"808","-79.918","-31.0297","0"
"809","-80.1924","-31.1694","0"
"810","-80.4669","-31.3092","0"
