"Point","X","Y","Z"
"764","-14.1666","-38.0097","0"
"765","-13.688","-37.9876","0"
"766","-13.2093","-37.9655","0"
"767","-12.7307","-37.9433","0"
"768","-12.252","-37.9212","0"
"769","-11.776","-37.8712","0"
"770","-11.3016","-37.8038","0"
"771","-10.8272","-37.7365","0"
"772","-10.3528","-37.6692","0"
"773","-9.8853","-37.5653","0"
"774","-9.4191","-37.4545","0"
"775","-8.9529","-37.3438","0"
"776","-8.4942","-37.2072","0"
"777","-8.0402","-37.0539","0"
"778","-7.5862","-36.9006","0"
"779","-7.1394","-36.7288","0"
"780","-6.7012","-36.5351","0"
"781","-6.263","-36.3413","0"
"782","-5.8396","-36.1177","0"
"783","-5.4213","-35.8841","0"
"784","-5.003","-35.6504","0"
"785","-4.6015","-35.3898","0"
